,Student ID,student_name,gender,year,school_name,Average Reading Score,Average Maths Score
27252,27252,Erik Byrd,M,9,Rodriguez High School,95,58
27253,27253,Dwayne Chavez,M,11,Rodriguez High School,81,49
27254,27254,Brenda Maldonado MD,F,12,Rodriguez High School,80,88
27255,27255,Tiffany Taylor,F,11,Rodriguez High School,85,54
27256,27256,Eric Beard,M,9,Rodriguez High School,79,86
27257,27257,Erika Deleon,F,10,Rodriguez High School,99,90
27258,27258,Erin Watson,F,9,Rodriguez High School,84,50
27259,27259,William Gentry,M,11,Rodriguez High School,58,67
27260,27260,Stephen Lewis,M,12,Rodriguez High School,89,89
27261,27261,Ryan Stevens,M,12,Rodriguez High School,59,91
27262,27262,Jeff May,M,10,Rodriguez High School,83,96
27263,27263,Nicole Richardson,F,9,Rodriguez High School,44,48
27264,27264,Corey Allison,M,9,Rodriguez High School,72,48
27265,27265,William Wilkinson,M,12,Rodriguez High School,70,48
27266,27266,David Franklin,M,10,Rodriguez High School,58,64
27267,27267,Melanie Lawson,F,10,Rodriguez High School,83,91
27268,27268,Timothy Smith,M,11,Rodriguez High School,88,97
27269,27269,Amber Rivers,F,9,Rodriguez High School,85,56
27270,27270,Robert Raymond,M,12,Rodriguez High School,58,45
27271,27271,Lindsey Flores,F,12,Rodriguez High School,81,54
27272,27272,Mark Williams,M,9,Rodriguez High School,90,85
27273,27273,Heather Bennett,F,10,Rodriguez High School,85,96
27274,27274,Helen Howard,F,9,Rodriguez High School,80,65
27275,27275,Julie Mullins,F,10,Rodriguez High School,96,45
27276,27276,Susan Hartman,F,9,Rodriguez High School,98,52
27277,27277,Barry Hunt,M,9,Rodriguez High School,64,90
27278,27278,Larry Diaz,M,11,Rodriguez High School,43,57
27279,27279,Cesar Duncan,M,9,Rodriguez High School,69,55
27280,27280,Tracy Young,F,11,Rodriguez High School,47,76
27281,27281,Amy Hood,F,10,Rodriguez High School,80,55
27282,27282,Stephen May,M,11,Rodriguez High School,97,83
27283,27283,Joshua Quinn,M,11,Rodriguez High School,50,51
27284,27284,Kelly Walker,F,10,Rodriguez High School,59,99
27285,27285,Kelli Hernandez,F,12,Rodriguez High School,58,69
27286,27286,Donald Scott,M,12,Rodriguez High School,72,46
27287,27287,Anthony Ford,M,9,Rodriguez High School,58,84
27288,27288,Samuel Johnson,M,10,Rodriguez High School,96,60
27289,27289,Christopher Gonzalez,M,9,Rodriguez High School,60,84
27290,27290,Christopher Thompson,M,9,Rodriguez High School,57,65
27291,27291,Amanda Guzman,F,10,Rodriguez High School,58,52
27292,27292,Jason Brooks,M,11,Rodriguez High School,92,83
27293,27293,Yolanda Barton,F,9,Rodriguez High School,83,84
27294,27294,Jessica Mccann,F,11,Rodriguez High School,93,71
27295,27295,David Morales,M,11,Rodriguez High School,45,66
27296,27296,Chad Townsend,M,11,Rodriguez High School,53,96
27297,27297,Jeffrey Carter,M,12,Rodriguez High School,95,88
27298,27298,Andrew Avery,M,9,Rodriguez High School,87,54
27299,27299,Aaron Morris,M,12,Rodriguez High School,93,71
27300,27300,Nicole White,F,10,Rodriguez High School,51,94
27301,27301,Patricia Clark,F,9,Rodriguez High School,94,54
27302,27302,Joseph Monroe,M,10,Rodriguez High School,84,54
27303,27303,David Ross,M,10,Rodriguez High School,53,75
27304,27304,Patricia Martinez,F,11,Rodriguez High School,83,64
27305,27305,Angela Crawford,F,10,Rodriguez High School,94,50
27306,27306,Daryl Green,M,10,Rodriguez High School,57,67
27307,27307,Kevin Smith,M,9,Rodriguez High School,48,83
27308,27308,Michelle Smith,F,12,Rodriguez High School,52,96
27309,27309,Brian Simmons,M,9,Rodriguez High School,57,91
27310,27310,Brendan Murphy,M,11,Rodriguez High School,65,55
27311,27311,Brian Clark,M,12,Rodriguez High School,73,50
27312,27312,Katherine Pierce MD,F,9,Rodriguez High School,92,89
27313,27313,Jamie Hart,F,10,Rodriguez High School,73,75
27314,27314,Samuel Hale,M,9,Rodriguez High School,82,95
27315,27315,Felicia Wolfe,F,10,Rodriguez High School,71,72
27316,27316,Sandra Murray,F,9,Rodriguez High School,50,58
27317,27317,Shannon Wilson,F,9,Rodriguez High School,62,67
27318,27318,Frederick Valdez,M,9,Rodriguez High School,80,85
27319,27319,Stacey Chase,F,9,Rodriguez High School,98,62
27320,27320,Tracy Young,F,9,Rodriguez High School,97,98
27321,27321,Anthony Young,M,9,Rodriguez High School,47,89
27322,27322,Aaron Morrison MD,M,11,Rodriguez High School,98,91
27323,27323,Megan Sellers,F,9,Rodriguez High School,53,56
27324,27324,Richard Pierce,M,9,Rodriguez High School,50,50
27325,27325,Jacqueline Thompson,F,9,Rodriguez High School,87,92
27326,27326,Leslie Rodriguez,F,9,Rodriguez High School,59,78
27327,27327,James Washington,M,9,Rodriguez High School,58,56
27328,27328,Anthony Wong,M,9,Rodriguez High School,84,45
27329,27329,Nancy Schroeder,F,10,Rodriguez High School,43,45
27330,27330,Brandi Smith,F,12,Rodriguez High School,83,57
27331,27331,Veronica Brown,F,9,Rodriguez High School,77,82
27332,27332,Anthony Holland,M,11,Rodriguez High School,92,63
27333,27333,Monique Glass,F,11,Rodriguez High School,92,99
27334,27334,Patricia Tran,F,12,Rodriguez High School,45,46
27335,27335,Michael Smith,M,10,Rodriguez High School,44,70
27336,27336,Margaret Pennington,F,10,Rodriguez High School,45,89
27337,27337,Chelsea Bowers,F,12,Rodriguez High School,55,83
27338,27338,Jonathon Hodges,M,11,Rodriguez High School,95,61
27339,27339,Nicholas Becker,M,9,Rodriguez High School,89,74
27340,27340,Raymond Wilcox,M,11,Rodriguez High School,84,91
27341,27341,Charles Wolfe,M,9,Rodriguez High School,66,85
27342,27342,Daniel Bright,M,10,Rodriguez High School,97,58
27343,27343,Ryan Smith,M,12,Rodriguez High School,62,90
27344,27344,Darrell Johnston,M,9,Rodriguez High School,45,97
27345,27345,Sarah Hall,F,10,Rodriguez High School,76,51
27346,27346,Lisa Burke,F,12,Rodriguez High School,97,49
27347,27347,Wesley Fisher,M,12,Rodriguez High School,90,96
27348,27348,Karen Bryant,F,11,Rodriguez High School,90,56
27349,27349,Jennifer Robles,F,9,Rodriguez High School,88,77
27350,27350,Kristina Davidson,F,9,Rodriguez High School,98,60
27351,27351,Marcia Swanson DDS,F,11,Rodriguez High School,62,91
27352,27352,Stephanie Adams,F,10,Rodriguez High School,79,56
27353,27353,Jessica Roberts,F,12,Rodriguez High School,85,75
27354,27354,Samantha Mccullough,F,12,Rodriguez High School,99,89
27355,27355,Fernando Jacobs,M,9,Rodriguez High School,58,91
27356,27356,Cynthia Tran,F,11,Rodriguez High School,47,91
27357,27357,Tara Bowen,F,11,Rodriguez High School,81,72
27358,27358,Carl Doyle,M,10,Rodriguez High School,90,82
27359,27359,Donna Jackson,F,10,Rodriguez High School,93,64
27360,27360,Christine Owens,F,9,Rodriguez High School,56,99
27361,27361,Nicholas Carter,M,12,Rodriguez High School,52,97
27362,27362,Ronald Graves,M,9,Rodriguez High School,71,78
27363,27363,Daniel Patterson,M,12,Rodriguez High School,47,70
27364,27364,Samantha Chambers,F,12,Rodriguez High School,58,95
27365,27365,Cindy York,F,9,Rodriguez High School,60,94
27366,27366,Kayla Williams,F,9,Rodriguez High School,67,57
27367,27367,Shannon Diaz,F,9,Rodriguez High School,89,96
27368,27368,Tonya Rubio,F,10,Rodriguez High School,49,73
27369,27369,Natalie Wilson,F,11,Rodriguez High School,46,78
27370,27370,Yolanda Harris DVM,F,11,Rodriguez High School,84,70
27371,27371,Ashley Wilson,F,11,Rodriguez High School,51,63
27372,27372,Judy Thompson,F,10,Rodriguez High School,62,75
27373,27373,Deanna Mcintyre,F,9,Rodriguez High School,53,90
27374,27374,Diana Flores,F,12,Rodriguez High School,80,53
27375,27375,Robert Wang,M,10,Rodriguez High School,93,89
27376,27376,Robert Jensen,M,11,Rodriguez High School,60,77
27377,27377,Emily Johnson,F,12,Rodriguez High School,79,53
27378,27378,Anna Garcia,F,10,Rodriguez High School,59,90
27379,27379,Brendan Harris,M,9,Rodriguez High School,55,81
27380,27380,Jonathan Snow,M,9,Rodriguez High School,64,79
27381,27381,Timothy Morgan,M,12,Rodriguez High School,77,92
27382,27382,Brian Williams,M,11,Rodriguez High School,46,87
27383,27383,Cory Cameron,M,12,Rodriguez High School,91,70
27384,27384,Deborah Blair,F,10,Rodriguez High School,53,98
27385,27385,Anthony Brady,M,9,Rodriguez High School,66,95
27386,27386,Aaron Ibarra,M,11,Rodriguez High School,85,62
27387,27387,Pamela Nelson,F,11,Rodriguez High School,87,84
27388,27388,Roger Forbes PhD,M,10,Rodriguez High School,58,69
27389,27389,Anthony Lopez,M,11,Rodriguez High School,87,75
27390,27390,Brandon Snyder,M,11,Rodriguez High School,55,54
27391,27391,Arthur Hernandez,M,12,Rodriguez High School,85,81
27392,27392,Courtney Rodriguez,F,9,Rodriguez High School,97,56
27393,27393,Maria Lawrence,F,10,Rodriguez High School,43,82
27394,27394,Julie Clay,F,11,Rodriguez High School,87,66
27395,27395,Eric Powell,M,9,Rodriguez High School,97,71
27396,27396,Michael Waller,M,9,Rodriguez High School,75,50
27397,27397,Brandi Obrien,F,9,Rodriguez High School,53,94
27398,27398,Raymond Sweeney,M,11,Rodriguez High School,80,72
27399,27399,Juan Grant,M,12,Rodriguez High School,52,61
27400,27400,Maria Rogers,F,11,Rodriguez High School,64,85
27401,27401,Katherine Fuller,F,9,Rodriguez High School,97,45
27402,27402,Jill Williams,F,11,Rodriguez High School,93,71
27403,27403,Robert Stone,M,9,Rodriguez High School,63,82
27404,27404,Christopher Carter,M,9,Rodriguez High School,85,92
27405,27405,Morgan Smith,F,9,Rodriguez High School,49,81
27406,27406,Stephanie Williams,F,9,Rodriguez High School,77,59
27407,27407,Jeffery Sanchez,M,9,Rodriguez High School,53,98
27408,27408,Sandra Lopez,F,11,Rodriguez High School,75,61
27409,27409,Teresa Campbell,F,12,Rodriguez High School,56,53
27410,27410,Michael Warner,M,10,Rodriguez High School,97,59
27411,27411,Chad Smith,M,9,Rodriguez High School,73,61
27412,27412,David Barrett,M,10,Rodriguez High School,50,84
27413,27413,Julie Bradley,F,9,Rodriguez High School,72,59
27414,27414,Sarah Anderson,F,12,Rodriguez High School,97,63
27415,27415,Tiffany Harmon,F,10,Rodriguez High School,96,97
27416,27416,John Diaz,M,12,Rodriguez High School,76,93
27417,27417,Nicholas Ryan,M,11,Rodriguez High School,44,91
27418,27418,John Wiley,M,11,Rodriguez High School,76,48
27419,27419,Mrs. Kimberly Brandt,F,12,Rodriguez High School,92,93
27420,27420,Kevin Mclean,M,9,Rodriguez High School,58,46
27421,27421,Sharon Shaw,F,9,Rodriguez High School,82,66
27422,27422,Laura Taylor,F,11,Rodriguez High School,98,60
27423,27423,Andrew Simon,M,9,Rodriguez High School,68,83
27424,27424,Joseph Smith,M,9,Rodriguez High School,99,54
27425,27425,Sherry Green,F,12,Rodriguez High School,49,71
27426,27426,John Campbell,M,10,Rodriguez High School,44,83
27427,27427,Jose Cooper,M,9,Rodriguez High School,43,81
27428,27428,Lindsay Taylor,F,10,Rodriguez High School,90,48
27429,27429,Andrew Osborne,M,9,Rodriguez High School,68,96
27430,27430,Elizabeth Spencer,F,9,Rodriguez High School,87,64
27431,27431,Whitney Powell,F,12,Rodriguez High School,95,77
27432,27432,Jaclyn Brock,F,12,Rodriguez High School,75,92
27433,27433,Amanda Brown,F,11,Rodriguez High School,63,90
27434,27434,Joel Floyd,M,9,Rodriguez High School,92,60
27435,27435,Jonathan Singh,M,11,Rodriguez High School,97,76
27436,27436,Alison Cox,F,12,Rodriguez High School,44,92
27437,27437,Michael Farmer,M,11,Rodriguez High School,56,99
27438,27438,Kari Harris,F,11,Rodriguez High School,62,89
27439,27439,Dawn Jones,F,12,Rodriguez High School,45,75
27440,27440,Danielle Robinson,F,10,Rodriguez High School,48,47
27441,27441,Phillip Ramos,M,12,Rodriguez High School,76,55
27442,27442,Jessica Wilson,F,10,Rodriguez High School,54,81
27443,27443,Sandy Moore,F,11,Rodriguez High School,92,58
27444,27444,Thomas Duncan,M,12,Rodriguez High School,64,50
27445,27445,Micheal Peters,M,11,Rodriguez High School,85,78
27446,27446,Sherri Lee,F,11,Rodriguez High School,59,89
27447,27447,Xavier Perez,M,10,Rodriguez High School,68,45
27448,27448,Caroline Suarez,F,11,Rodriguez High School,79,72
27449,27449,Justin Byrd,M,12,Rodriguez High School,96,56
27450,27450,Kevin Collins,M,9,Rodriguez High School,49,81
27451,27451,Russell Kline,M,12,Rodriguez High School,70,73
27452,27452,Stephanie Petty,F,10,Rodriguez High School,82,86
27453,27453,Michele Kim,F,9,Rodriguez High School,85,53
27454,27454,Alicia Burnett,F,12,Rodriguez High School,93,69
27455,27455,Jordan Clark,M,12,Rodriguez High School,48,82
27456,27456,Dawn Wolfe,F,12,Rodriguez High School,65,65
27457,27457,Michael Anderson,M,9,Rodriguez High School,98,53
27458,27458,Ronald Aguirre,M,9,Rodriguez High School,74,54
27459,27459,Linda Bright,F,11,Rodriguez High School,60,84
27460,27460,Sara Patton,F,9,Rodriguez High School,75,67
27461,27461,Beth White,F,9,Rodriguez High School,68,81
27462,27462,Amy Wang,F,10,Rodriguez High School,51,82
27463,27463,Morgan Carter,F,9,Rodriguez High School,68,87
27464,27464,Bradley Reilly,M,9,Rodriguez High School,44,57
27465,27465,Xavier Dorsey,M,12,Rodriguez High School,48,98
27466,27466,Sharon Turner,F,10,Rodriguez High School,93,93
27467,27467,Eric Jenkins,M,10,Rodriguez High School,98,52
27468,27468,Preston Taylor,M,9,Rodriguez High School,82,71
27469,27469,Jamie Chen,M,10,Rodriguez High School,92,61
27470,27470,Scott Thomas,M,10,Rodriguez High School,68,53
27471,27471,Kathryn Beard,F,9,Rodriguez High School,73,94
27472,27472,Mikayla Collins,F,12,Rodriguez High School,61,68
27473,27473,Tony Short,M,9,Rodriguez High School,47,69
27474,27474,Terri Ramos,F,9,Rodriguez High School,94,57
27475,27475,Sharon Riley,F,9,Rodriguez High School,82,99
27476,27476,Brian Bryant,M,12,Rodriguez High School,98,56
27477,27477,Brenda Kline,F,9,Rodriguez High School,75,74
27478,27478,Randy Hodge,M,9,Rodriguez High School,54,62
27479,27479,James Ryan,M,11,Rodriguez High School,68,95
27480,27480,Brian Ford,M,11,Rodriguez High School,60,46
27481,27481,Melissa Collier,F,11,Rodriguez High School,73,75
27482,27482,Marcus Gill,M,10,Rodriguez High School,45,81
27483,27483,Kenneth Benson,M,9,Rodriguez High School,67,54
27484,27484,Michael Tucker,M,12,Rodriguez High School,56,59
27485,27485,Samuel Hanson,M,9,Rodriguez High School,66,64
27486,27486,Michael Anderson,M,10,Rodriguez High School,77,83
27487,27487,Jessica Hooper,F,9,Rodriguez High School,44,91
27488,27488,Gabrielle Hughes,F,9,Rodriguez High School,96,63
27489,27489,Danielle Mckinney,F,10,Rodriguez High School,64,61
27490,27490,Holly Price,F,9,Rodriguez High School,71,52
27491,27491,Jennifer Martin,F,11,Rodriguez High School,91,93
27492,27492,Robert Smith,M,10,Rodriguez High School,73,75
27493,27493,Harry Williams,M,11,Rodriguez High School,95,81
27494,27494,Susan Durham,F,11,Rodriguez High School,82,53
27495,27495,Henry Hopkins,M,12,Rodriguez High School,87,55
27496,27496,Ashley Mayo,F,9,Rodriguez High School,52,89
27497,27497,Laura Cooper,F,12,Rodriguez High School,63,80
27498,27498,Gregory Lane,M,12,Rodriguez High School,53,60
27499,27499,Linda Donaldson,F,10,Rodriguez High School,86,51
27500,27500,Heidi Howell,F,10,Rodriguez High School,96,46
27501,27501,Alexander Choi,M,9,Rodriguez High School,76,47
27502,27502,David Stanley,M,12,Rodriguez High School,88,55
27503,27503,Wendy Spears,F,11,Rodriguez High School,93,82
27504,27504,Timothy Jones,M,10,Rodriguez High School,95,63
27505,27505,Joe Wheeler,M,11,Rodriguez High School,98,49
27506,27506,Natasha Anderson,F,12,Rodriguez High School,96,64
27507,27507,Jennifer Morse,F,9,Rodriguez High School,81,54
27508,27508,Emily Scott,F,11,Rodriguez High School,67,53
27509,27509,Julia Miller,F,12,Rodriguez High School,88,81
27510,27510,David Reyes,M,12,Rodriguez High School,83,47
27511,27511,Elizabeth Buck,F,9,Rodriguez High School,53,90
27512,27512,Mr. Casey Pham,M,11,Rodriguez High School,59,95
27513,27513,Patrick Miles,M,11,Rodriguez High School,76,45
27514,27514,Taylor West,F,10,Rodriguez High School,63,56
27515,27515,Colin Jenkins,M,9,Rodriguez High School,46,69
27516,27516,Stephen Kelley,M,9,Rodriguez High School,85,47
27517,27517,Jason Malone,M,10,Rodriguez High School,96,94
27518,27518,David Miller,M,10,Rodriguez High School,94,89
27519,27519,Thomas Harris,M,11,Rodriguez High School,50,63
27520,27520,Debbie Walker,F,10,Rodriguez High School,98,77
27521,27521,Virginia Potts,F,12,Rodriguez High School,47,84
27522,27522,Jeffrey Black,M,12,Rodriguez High School,81,72
27523,27523,Melissa Lowe,F,10,Rodriguez High School,80,85
27524,27524,Mckenzie Miller,F,10,Rodriguez High School,55,67
27525,27525,Brian Blanchard,M,12,Rodriguez High School,45,51
27526,27526,Kevin Johnson,M,10,Rodriguez High School,78,76
27527,27527,Mrs. Dana Hammond DDS,F,9,Rodriguez High School,60,97
27528,27528,Kimberly Oliver,F,11,Rodriguez High School,55,67
27529,27529,Tyrone Tucker,M,10,Rodriguez High School,73,91
27530,27530,John Bray,M,9,Rodriguez High School,67,60
27531,27531,Bernard Key,M,9,Rodriguez High School,55,76
27532,27532,Peter Kaiser,M,12,Rodriguez High School,49,85
27533,27533,Alexis Vazquez,F,11,Rodriguez High School,75,84
27534,27534,Benjamin Hill,M,9,Rodriguez High School,95,72
27535,27535,Victoria Martin,F,9,Rodriguez High School,75,80
27536,27536,Danielle Estrada,F,12,Rodriguez High School,73,59
27537,27537,Jennifer Ryan,F,9,Rodriguez High School,93,48
27538,27538,Christopher Horton,M,9,Rodriguez High School,44,88
27539,27539,David Taylor,M,10,Rodriguez High School,72,54
27540,27540,Carla Reynolds,F,11,Rodriguez High School,82,92
27541,27541,Edward Holmes,M,10,Rodriguez High School,89,94
27542,27542,Sarah Boyd,F,10,Rodriguez High School,78,46
27543,27543,Sherry Smith,F,12,Rodriguez High School,81,49
27544,27544,Damon Petty,M,12,Rodriguez High School,46,85
27545,27545,Christopher Stephens,M,11,Rodriguez High School,64,89
27546,27546,Danny Simmons,M,10,Rodriguez High School,95,60
27547,27547,Mary Brown,F,9,Rodriguez High School,72,62
27548,27548,Edwin Newman,M,12,Rodriguez High School,82,70
27549,27549,Kathleen Thomas,F,11,Rodriguez High School,74,45
27550,27550,Paula Benton,F,12,Rodriguez High School,78,72
27551,27551,Andrew Newton,M,10,Rodriguez High School,43,70
27552,27552,Justin Marsh,M,10,Rodriguez High School,67,49
27553,27553,Jamie King,M,11,Rodriguez High School,69,80
27554,27554,Kelsey Smith,F,11,Rodriguez High School,65,99
27555,27555,Daniel Johnson,M,12,Rodriguez High School,62,91
27556,27556,Robert Singh,M,11,Rodriguez High School,72,87
27557,27557,John Ruiz DDS,M,9,Rodriguez High School,71,61
27558,27558,Shannon Mata,F,9,Rodriguez High School,49,58
27559,27559,Darlene Quinn,F,12,Rodriguez High School,87,91
27560,27560,Patricia Sanders,F,9,Rodriguez High School,75,99
27561,27561,Ashley Cunningham,F,9,Rodriguez High School,86,82
27562,27562,Rachel Willis,F,10,Rodriguez High School,58,47
27563,27563,Stephanie Johnson,F,10,Rodriguez High School,68,53
27564,27564,Chad Mcguire,M,9,Rodriguez High School,51,88
27565,27565,Alex Christensen,M,9,Rodriguez High School,91,71
27566,27566,Angela Cooper,F,11,Rodriguez High School,45,71
27567,27567,Mark Jimenez,M,10,Rodriguez High School,96,89
27568,27568,Rebecca Brown,F,10,Rodriguez High School,67,59
27569,27569,Michael Bates,M,11,Rodriguez High School,60,91
27570,27570,Erika Patel,F,11,Rodriguez High School,71,90
27571,27571,Joseph King,M,10,Rodriguez High School,95,56
27572,27572,Tiffany Turner,F,11,Rodriguez High School,58,57
